,ClassName,WMC,DIT,NOC,CBO,RFC,LCOM,CA,NPM,FWBR,FWBR_s,FWBR_N,FWBR_L,layer
163,com.itextpdf.text.pdf.draw.VerticalPositionMark,12,1,1,6,18,32,1,12,-8.576970880720614,-5.294673736498864,-8.823258618679146,-7.029046927740825,8.0
164,com.itextpdf.text.xml.simpleparser.EntitiesToSymbol,4,1,0,4,17,4,0,3,-5.869121159336857,-4.376372933737768,-6.894210430023658,-4.209325689201363,9.0
165,com.itextpdf.text.RectangleReadOnly,31,2,0,3,44,465,1,30,-6.560867462851012,-3.6947770429053746,-6.944839050071284,-4.795965826501936,8.0
166,com.itextpdf.text.pdf.BarcodeDatamatrix,27,1,0,6,41,261,0,14,-8.944711088128708,-5.618133312703377,-9.673851229391786,-6.894445863100077,9.0
167,com.itextpdf.text.pdf.PdfImage,6,4,0,12,56,1,3,3,-8.181087081508828,-6.029482238490859,-9.43079264103512,-6.10171323914285,8.0
168,com.itextpdf.xmp.impl.XMPIteratorImpl$NodeIteratorChildren,2,2,0,6,19,0,1,2,-5.9610647566022825,-4.709893499340972,-7.141215252297949,-4.281971647655173,6.0
169,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$3,3,1,0,2,5,3,1,2,-4.126988830453691,-2.6071046490286496,-4.3960300321003265,-3.3056218603813186,11.0
170,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$2,3,1,0,2,8,3,1,2,-3.9702676098941336,-2.7853090031929995,-4.541481412080319,-2.8652176214830596,11.0
171,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$5,3,1,0,5,7,3,1,2,-6.65070890691913,-4.482526925283978,-7.215423079414884,-5.4468455747810705,11.0
172,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$4,3,1,0,5,13,3,1,2,-6.434405043588328,-4.728481430554509,-7.416172507629763,-4.839007415016649,11.0
173,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$7,3,1,0,3,12,3,1,2,-4.921722621274497,-3.6728203158691435,-5.800716528705573,-3.484181455565664,11.0
174,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$6,3,1,0,2,6,3,1,2,-4.067406187682445,-2.6748548001348302,-4.451328080335212,-3.1381879395151553,11.0
175,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$9,3,1,0,3,10,3,1,2,-4.986292715036761,-3.599399040714748,-5.74078967764082,-3.665630674104342,11.0
176,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$8,3,1,0,5,14,3,1,2,-6.407737774782404,-4.758804212612481,-7.440922130139531,-4.764069393349663,11.0
177,com.itextpdf.text.pdf.PdfPTable,118,1,0,28,208,5421,14,106,-15.46049024741344,-9.921753956460735,-16.74282777030615,-12.186395690907556,8.0
178,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetTextCharacterSpacing,3,1,0,6,7,3,2,1,-7.236694156555887,-4.871487773037841,-7.819483962251907,-5.992528857060197,14.0
179,com.itextpdf.text.pdf.fonts.cmaps.CMapCidUni,3,2,0,6,12,0,3,2,-6.367704120951293,-4.512190920910786,-7.071390148305375,-5.098204540355329,8.0
180,com.itextpdf.text.pdf.security.DigestAlgorithms,9,1,0,0,21,30,6,8,-0.5682169907698386,-0.41587223593296857,-1.1630125217340919,0.7153229650091485,0.0
181,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$1,4,1,0,2,9,6,1,2,-4.21277666972245,-2.8350871727650007,-4.736850470506319,-3.067383521156355,11.0
182,com.itextpdf.text.pdf.fonts.cmaps.CMapCache,6,1,0,8,16,7,3,5,-8.48791634367466,-5.832963062556695,-9.353262125047697,-6.798527541352925,8.0
183,com.itextpdf.text.TabStop,17,1,0,3,21,102,5,17,-6.536750586489536,-3.9181180244722147,-6.965592332615536,-5.0033695949294295,8.0
184,com.itextpdf.text.pdf.fonts.otf.TableHeader,1,1,0,0,2,0,1,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,0.0
185,com.itextpdf.awt.geom.PolylineShape,12,1,0,1,20,60,2,11,-3.5574059678984025,-2.1488291732030302,-4.050891725930018,-2.1627231794509383,3.0
186,com.itextpdf.text.xml.xmp.DublinCoreSchema,11,5,0,3,17,55,0,11,-4.975083070019694,-2.3460681992081702,-4.791935667232694,-3.9970812418908204,3.0
187,com.itextpdf.text.pdf.hyphenation.Hyphenator,14,1,0,3,33,53,1,13,-6.104407238862158,-4.103249896951924,-6.962060269187534,-4.256217932369809,6.0
188,com.itextpdf.text.pdf.interfaces.IAlternateDescription,2,1,0,0,2,1,1,2,0.1415800359976527,0.4735835309740051,0.35618362743504833,0.23634339451879366,0.0
189,com.itextpdf.text.pdf.codec.TIFFLZWDecoder,8,1,0,1,12,0,1,8,-2.7234799324978516,-1.875555352703505,-3.0957239483870054,-1.8973773630593915,3.0
190,com.itextpdf.text.pdf.hyphenation.HyphenationException,1,3,0,0,2,0,0,1,1.3542185433108733,1.4109329929458068,1.7769261723301906,1.2155564777330103,0.0
191,com.itextpdf.text.pdf.ByteBuffer,30,2,0,3,56,293,25,28,-6.363181499856305,-3.791393565928434,-6.9446751019840445,-4.462558202292157,8.0
192,com.itextpdf.text.pdf.fonts.cmaps.CMapUniCid,4,2,0,7,17,0,3,3,-6.935785731859612,-4.985656264609634,-7.777094354914389,-5.487617805292945,8.0
193,com.itextpdf.text.pdf.fonts.cmaps.CMapSequence,2,1,0,0,3,1,2,2,0.25277551157903955,0.34714552952640565,0.2529842309965927,0.5488151747761515,0.0
194,com.itextpdf.text.Document,54,1,1,16,98,1019,22,53,-13.11044489955198,-8.278169969907951,-13.880388723842435,-10.408184678401824,8.0
195,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetGrayFill,3,1,0,6,6,3,1,1,-7.288306989366029,-4.812799922696422,-7.771582614048337,-6.137566716451392,14.0
196,com.itextpdf.xmp.impl.Latin1Converter,3,1,0,1,14,3,1,1,-2.231495432221198,-1.986729722691243,-3.135857048804017,-0.8750540461296942,1.0
197,com.itextpdf.text.pdf.qrcode.Version$ECB,3,1,0,0,4,0,2,2,0.219004139664986,0.2697857215372319,0.2020174351924956,0.5003546488171813,2.0
198,com.itextpdf.text.pdf.security.LtvVerification$1,0,1,0,0,0,0,2,0,0.7540801391382728,0.9368053465063093,1.1875633328944055,0.43077392379515705,8.0
199,com.itextpdf.text.pdf.PdfCopy$IndirectReferences,6,1,0,1,11,0,3,1,-2.5446425368335697,-1.8476887806206619,-2.9930104983467003,-1.6800226100565911,10.0
200,com.itextpdf.text.pdf.security.CertificateInfo$X500Name,7,1,0,7,32,0,2,6,-7.534928065509403,-5.786376555944844,-8.827605145253573,-5.650324080275116,3.0
201,com.itextpdf.xmp.impl.XMPIteratorImpl,9,1,0,12,29,18,3,6,-10.113850793683149,-7.015481137811776,-11.245018552528792,-7.986940020585984,6.0
202,com.itextpdf.text.Paragraph,39,5,1,15,79,329,16,39,-11.305801998214168,-6.535914486416535,-11.405115193390477,-9.263078154816297,8.0
203,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ImageXObjectDoHandler,3,1,0,12,10,3,1,1,-9.46680777368485,-6.573441368002008,-10.359513243753202,-7.837991949443148,14.0
204,com.itextpdf.text.factories.RomanNumberFactory$RomanDigit,1,1,0,0,2,0,1,0,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,0.0
205,com.itextpdf.text.xml.simpleparser.handler.HTMLNewLineHandler,2,1,0,1,6,0,1,2,-2.0457252088670566,-1.6354510207296313,-2.5501695097334034,-1.239545430944716,1.0
206,com.itextpdf.text.api.Spaceable,4,1,0,0,4,6,5,4,-0.304451023302187,0.24162967276818714,-0.1831346127523557,0.06875580690799679,0.0
207,com.itextpdf.text.pdf.PdfIndirectObject,6,1,0,5,18,7,37,1,-6.903598388338928,-4.858757183172636,-7.804290359916868,-5.2423976851741045,8.0
208,com.itextpdf.text.pdf.PdfPTableEventAfterSplit,1,1,0,3,1,0,2,1,-4.82641392048061,-2.845636549011614,-4.697573082336425,-4.563012674274626,8.0
209,com.itextpdf.awt.geom.misc.HashCode,14,1,0,0,18,35,4,14,-0.989241253724876,-0.34230358583268156,-1.2543593604224177,0.05274047188439135,0.0
210,com.itextpdf.text.pdf.PdfContentParser,8,1,0,11,30,0,4,8,-9.198735503146466,-6.778561479058238,-10.428730230700284,-7.296164932776353,8.0
211,com.itextpdf.text.pdf.ColorDetails,4,1,0,5,6,0,5,2,-6.648360848190898,-4.392661644426573,-7.005648043308807,-5.747075092095086,8.0
212,com.itextpdf.text.pdf.parser.LocationTextExtractionStrategy$TextChunk,13,1,0,1,30,40,2,9,-3.3998823488007988,-2.3107705221967723,-4.1472021831187105,-1.7964726546868335,15.0
213,com.itextpdf.text.pdf.codec.TIFFConstants,1,1,0,0,2,0,0,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,0.0
214,com.itextpdf.text.pdf.security.CertificateVerifier,3,1,1,0,9,0,4,3,0.16180844048882959,-0.07459259350236269,-0.04663334122595286,0.8793514133581337,0.0
215,com.itextpdf.text.log.SysoLogger,13,1,0,2,26,24,0,11,-4.90888460135515,-3.264334234708936,-5.6053043491043075,-3.3408121543904703,2.0
216,com.itextpdf.text.pdf.PdfDate,7,3,0,1,30,17,9,5,-2.036036050792513,-1.375590759536171,-2.659719762303987,-0.6198239829955497,8.0
217,com.itextpdf.text.pdf.PdfContentByte$UncoloredPattern,2,4,0,3,5,0,1,1,-3.7433836819616753,-2.0782958374438,-3.6411917781634298,-3.291222694058304,8.0
218,com.itextpdf.xmp.impl.XMPDateTimeImpl,27,1,0,3,47,79,3,27,-6.5602169047406385,-4.243646436699986,-7.334070391263012,-4.669999509740288,2.0
219,com.itextpdf.xmp.impl.ParseRDF,24,1,0,11,100,274,1,1,-10.568281726355965,-7.367961583164438,-12.075329589085255,-7.716193945607864,6.0
220,com.itextpdf.text.pdf.XfaXpathConstructor$XdpPackage,4,2,0,1,7,4,2,2,-2.2582861006151425,-1.159936776843251,-2.3180149548412143,-1.5945385646034227,1.0
221,com.itextpdf.text.pdf.languages.DevanagariLigaturizer,1,2,0,1,2,0,0,1,-1.5936685439397444,-0.7268606301869522,-1.4321507944656537,-1.416926349010577,2.0
222,com.itextpdf.text.pdf.BarcodeQRCode,4,1,0,7,17,0,0,3,-7.376894335794095,-5.5336522627909135,-8.471774371889053,-5.739604397001626,9.0
223,com.itextpdf.text.pdf.parser.FilteredRenderListener,5,1,1,4,12,0,1,5,-6.193313823816277,-4.239120876872418,-6.566946772995049,-5.023923198112596,14.0
224,com.itextpdf.text.pdf.codec.PngImage$NewByteArrayOutputStream,2,3,0,0,3,1,1,1,1.0068556507173125,1.2839508760327147,1.4405475638909981,0.9795890985713086,8.0
225,com.itextpdf.text.pdf.PdfString,14,2,1,7,33,0,68,12,-7.932101472122238,-5.272945988853278,-8.328729061875892,-6.500918881806718,8.0
226,com.itextpdf.text.pdf.PdfOutline,36,3,0,13,62,452,4,32,-10.996352225261266,-6.610156341095004,-11.51988778326286,-8.859852220322825,8.0
227,com.itextpdf.text.pdf.interfaces.PdfDocumentActions,3,1,0,3,3,3,1,3,-5.377298812545695,-3.1547943545585224,-5.3779008725370225,-4.764401741373828,8.0
228,com.itextpdf.text.pdf.PdfBorderDictionary,2,3,0,6,7,1,5,2,-6.122370797386533,-3.9307110920620647,-6.433422827576089,-5.155929006429281,8.0
229,com.itextpdf.text.html.simpleparser.LinkProcessor,1,1,0,2,1,0,1,1,-3.732825158948162,-2.1197424893173915,-3.5702508619197366,-3.544637032180374,9.0
230,com.itextpdf.text.pdf.IntHashtable,18,1,0,3,29,0,23,17,-5.658877469286218,-3.9703334216216097,-6.331921066702257,-4.3475018469216735,3.0
231,com.itextpdf.text.Utilities,24,1,0,3,53,276,20,24,-6.63531064323731,-4.320825378000611,-7.546841893057573,-4.507870652270769,8.0
232,com.itextpdf.text.io.ByteBufferRandomAccessSource,6,1,0,2,18,0,1,5,-3.908349931482317,-3.072746218898237,-4.746728693957811,-2.6162120030015337,1.0
233,com.itextpdf.text.pdf.hyphenation.HyphenationTree,14,2,0,6,54,45,1,9,-7.576919382268124,-5.17584026630563,-8.606528180717202,-5.449515698325684,5.0
234,com.itextpdf.text.ImgTemplate,2,3,0,4,14,1,1,1,-4.600340968958189,-3.357984492100005,-5.340408612375994,-3.2820632061845543,8.0
235,com.itextpdf.xmp.XMPMeta,60,1,0,7,60,1770,15,60,-10.289166112648159,-6.130461133010849,-10.873980307719943,-8.063111968011567,4.0
236,com.itextpdf.text.pdf.qrcode.Mode,7,1,0,1,11,9,2,5,-3.0551030589246833,-1.8848033201731569,-3.4103290383975717,-2.0327041582303815,3.0
237,com.itextpdf.text.pdf.qrcode.QRCode,25,1,0,3,36,144,4,25,-6.702016038227423,-4.141996221642539,-7.31650762770617,-4.912311536197031,4.0
238,com.itextpdf.text.pdf.parser.MarkedContentInfo,4,1,0,3,10,0,2,4,-4.932331823498389,-3.568221610198762,-5.578915989738313,-3.820822332027163,9.0
239,com.itextpdf.text.TabSettings,10,1,0,1,18,0,5,10,-2.7443014489346447,-2.036504262560083,-3.2909450329060093,-1.728161621100059,8.0
240,com.itextpdf.text.pdf.PdfCopyFields,18,1,0,11,37,0,0,18,-9.743750327558963,-6.846302201542761,-10.721785242444813,-7.979758677056877,8.0
241,com.itextpdf.awt.geom.Rectangle2D,23,2,3,7,47,253,19,22,-9.475772661938715,-5.549163560001727,-9.49985323159428,-7.528652324786845,8.0
242,com.itextpdf.text.factories.RomanAlphabetFactory,5,1,0,1,10,10,2,5,-2.8651183077332285,-1.8566292919973277,-3.310053658672309,-1.7867901542160514,3.0
243,com.itextpdf.text.Font$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-1.401294629815832,-2.230030207878772,-1.356441160461899,8.0
244,com.itextpdf.text.pdf.PdfSmartCopy$ByteStore,8,1,0,10,43,14,1,2,-9.201871667484564,-6.761145756355846,-10.657953693388757,-6.832404255834053,11.0
245,com.itextpdf.text.pdf.PdfCopy,67,3,1,51,254,1763,4,19,-16.51274368724864,-10.58185170019368,-17.565791199222065,-13.209833747283259,10.0
246,com.itextpdf.awt.geom.Rectangle,49,3,0,6,70,724,9,49,-8.648058148563921,-4.913325236352814,-9.012441774725438,-6.679902077763364,8.0
247,com.itextpdf.text.pdf.fonts.cmaps.IdentityToUnicode,2,1,0,3,6,1,1,2,-4.800751729183812,-3.396777525359585,-5.3801524989704905,-3.750737654773646,9.0
248,com.itextpdf.text.pdf.security.ProviderDigest,2,1,0,2,4,0,0,2,-3.717105951135067,-2.510659663736763,-4.018339182722592,-3.040331500738847,1.0
249,com.itextpdf.text.BaseColor,17,1,1,1,26,106,71,15,-4.154391940229107,-2.2995564941011337,-4.32911861360207,-2.704272097080882,3.0
250,com.itextpdf.text.pdf.draw.DrawInterface,1,1,0,1,1,0,6,1,-2.1914983684337828,-1.0966522742038831,-1.9813794314603237,-2.109317179617516,8.0
251,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetCMYKStroke,3,1,0,6,6,3,1,1,-7.288306989366029,-4.812799922696422,-7.771582614048337,-6.137566716451392,14.0
252,com.itextpdf.text.xml.xmp.XmpWriter,16,1,0,13,55,0,3,16,-10.087014040006867,-7.408924746382182,-11.432197612031924,-7.969589032278278,8.0
253,com.itextpdf.text.pdf.SimpleNamedDestination,16,1,0,18,82,104,1,14,-11.902247985005081,-8.435288788043735,-13.534042836548513,-9.009271117463777,8.0
254,com.itextpdf.text.pdf.PdfPCell,83,2,1,20,153,1895,13,82,-13.76273798018464,-8.456264346117564,-14.39871770775073,-10.988496658818924,8.0
255,com.itextpdf.xmp.XMPMetaFactory,17,1,0,11,27,128,10,14,-10.658781708839966,-6.8001925410290625,-11.394119253035143,-8.649112555247314,6.0
256,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$PopGraphicsState,3,1,0,4,6,3,2,1,-6.009248293074411,-3.96379603540586,-6.453069348123596,-4.946477097638075,14.0
257,com.itextpdf.text.log.LoggerFactory,7,1,0,2,11,0,16,5,-4.197429849439063,-2.8668935352866654,-4.621200468856985,-3.27702401079324,3.0
258,com.itextpdf.text.pdf.security.LtvVerification$ValidationData,2,1,0,1,4,1,1,0,-2.2958901288906173,-1.4999116784454778,-2.5432570906241634,-1.6625083773478093,8.0
259,com.itextpdf.text.pdf.BarcodeDatamatrix$ReedSolomon,5,1,0,0,6,6,1,0,-0.32658342645208993,0.09905324414700112,-0.35752125504286986,0.21346471015849192,9.0
260,com.itextpdf.text.pdf.PdfDestination,7,3,0,6,19,0,8,7,-6.466805124825815,-4.2925442459537,-6.937138736858813,-5.2907851411438145,8.0
261,com.itextpdf.awt.PdfPrinterGraphics2D,5,4,0,3,8,0,1,5,-4.16524211306829,-2.2363311818986626,-3.9907414952036024,-3.690090083071224,8.0
262,com.itextpdf.text.exceptions.InvalidPdfException,3,4,1,0,4,1,3,3,0.7706204978014121,1.4560968392747442,1.658101431042699,0.6384308174403821,0.0
263,com.itextpdf.text.pdf.security.CrlClientOffline,3,1,0,2,8,0,0,3,-3.730045673354277,-2.760624543548553,-4.31390273535835,-2.7502241631394186,1.0
264,com.itextpdf.text.pdf.BadPdfFormatException,2,5,0,1,4,1,7,0,-1.1007013858178627,-0.015110333757888294,-0.6610137407550956,-0.9797478618439722,2.0
265,com.itextpdf.text.pdf.PdfSigLockDictionary,4,3,0,8,11,6,0,4,-7.564467564162995,-4.750487737180126,-7.9197559281827665,-6.327592648216057,9.0
266,com.itextpdf.awt.geom.CubicCurve2D$Double,16,2,0,5,21,54,0,16,-7.48054050560076,-4.383703965570371,-7.7399579820249835,-6.065452068132933,8.0
267,com.itextpdf.awt.geom.gl.Crossing$CubicCurve,6,1,0,1,9,0,1,1,-2.6151138458159555,-1.7675573596204657,-2.9276067891113624,-1.8780549064217005,8.0
268,com.itextpdf.text.pdf.PdfDashPattern,6,3,0,4,12,0,5,6,-5.242793019030942,-3.2580941360332134,-5.424773363470199,-4.405917669192922,8.0
269,com.itextpdf.text.pdf.languages.BanglaGlyphRepositioner,6,2,0,2,18,11,1,3,-3.8978346447208363,-2.5689966518049094,-4.459979187989151,-2.57034902928795,3.0
270,com.itextpdf.text.pdf.parser.TextMarginFinder,11,1,0,6,16,0,0,11,-7.622149819983387,-5.146123430926144,-8.185791976032977,-6.389024761974763,14.0
271,com.itextpdf.text.pdf.interfaces.PdfRunDirection,2,1,0,0,2,1,1,2,0.1415800359976527,0.4735835309740051,0.35618362743504833,0.23634339451879366,0.0
272,com.itextpdf.xmp.XMPMetaFactory$1,8,1,0,1,9,28,1,7,-3.40838631721262,-1.8202029980828434,-3.554393182587364,-2.461667704777491,6.0
273,com.itextpdf.text.exceptions.BadPasswordException,1,4,0,0,2,0,5,1,1.596978125896055,1.7125169534268787,2.159236173646973,1.3542347063475393,0.0
274,com.itextpdf.text.pdf.codec.CCITTG4Encoder,16,1,0,1,21,84,5,5,-3.820840205225836,-2.1673767795154353,-4.201036174955311,-2.4645330537396726,8.0
275,com.itextpdf.text.Font$FontFamily,4,2,0,1,7,4,6,2,-2.2582861006151425,-1.159936776843251,-2.3180149548412143,-1.5945385646034227,8.0
276,com.itextpdf.text.pdf.PdfShadingPattern,11,3,0,11,28,17,5,5,-9.211419034687998,-5.855540149621868,-9.776444355312783,-7.525915458654093,8.0
277,com.itextpdf.text.pdf.PdfICCBased,2,4,0,8,11,1,1,2,-6.6782315351194175,-4.441460853104988,-7.1813747538616886,-5.466483109200224,8.0
278,com.itextpdf.text.pdf.FontDetails,11,1,0,17,64,5,5,3,-11.004495914425432,-8.150595282847005,-12.662052970705027,-8.424240163142164,8.0
279,com.itextpdf.text.pdf.Barcode39,8,2,0,7,38,14,0,6,-7.596824928319741,-5.356594355535267,-8.672095885486037,-5.5841349330906915,10.0
280,com.itextpdf.text.pdf.PdfReader$PageRefs,20,1,0,14,82,58,2,6,-11.080142586285207,-7.82240813782194,-12.57531334409797,-8.380511747676957,8.0
281,com.itextpdf.xmp.impl.Utils,14,1,0,1,33,87,10,4,-3.554115162833883,-2.3629612675496094,-4.326036227171114,-1.8430314199671942,1.0
282,com.itextpdf.awt.geom.Line2D,38,1,2,8,49,703,6,37,-10.795819862924953,-6.399830433701265,-10.98104032207786,-8.670491890448242,8.0
283,com.itextpdf.text.pdf.fonts.cmaps.CMapByteCid,5,2,0,6,17,4,2,3,-6.859257606597527,-4.672075679361859,-7.571728563794025,-5.369186030286779,8.0
284,com.itextpdf.text.pdf.CMYKColor,8,3,0,1,11,0,6,8,-2.0003380679302776,-0.9035707546628731,-1.8794471157224908,-1.5535434670185246,5.0
285,com.itextpdf.text.pdf.fonts.otf.GlyphPositioningTableReader$PosLookupRecord,1,1,0,0,2,0,1,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,9.0
286,com.itextpdf.text.pdf.PdfEFStream,3,4,0,11,37,3,1,3,-7.686527424676373,-5.677935826044693,-8.920692317629937,-5.638678199356702,8.0
287,com.itextpdf.text.pdf.ColumnText,74,1,0,40,278,2167,6,66,-16.120984617923593,-10.919569640493508,-17.91697642180481,-12.463429304348672,8.0
288,com.itextpdf.text.pdf.parser.GraphicsState,16,1,0,4,18,62,25,16,-7.308773310087903,-4.409641907645474,-7.689888587004452,-5.842533463312967,11.0
289,com.itextpdf.text.pdf.security.CrlClientOnline,8,1,0,5,39,0,0,5,-6.465298466330255,-5.141603881314122,-7.803973373553969,-4.565612996087525,4.0
290,com.itextpdf.text.pdf.parser.Matrix,10,1,0,0,17,0,14,10,-0.13028407219389315,-0.2637571187526351,-0.5553559968582016,0.6668076528373938,0.0
291,com.itextpdf.text.pdf.collection.PdfCollectionItem,10,3,0,9,24,25,1,10,-8.566804220719805,-5.339345193124685,-9.043495947444537,-6.966866906404476,8.0
292,com.itextpdf.text.pdf.ArrayBasedStringTokenizer,3,1,0,0,20,1,1,2,0.6535850398491888,-0.37328479016766647,-0.4265758170371549,2.0016043949305096,0.0
293,com.itextpdf.text.pdf.PdfStamperImp$PageStamp,1,1,0,6,5,0,2,0,-6.529088043931246,-4.740534321655282,-7.284607552031301,-5.350735551062735,8.0
294,com.itextpdf.text.pdf.PdfPageEvent,11,1,0,4,11,55,5,11,-7.175246377511521,-4.215712365308218,-7.403146684493462,-5.9101595123215835,8.0
295,com.itextpdf.text.pdf.internal.PdfIsoKeys,1,1,0,0,2,0,0,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,0.0
296,com.itextpdf.text.pdf.PdfPageLabels$PdfPageLabelFormat,1,1,0,0,2,0,1,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,8.0
297,com.itextpdf.text.pdf.RadioCheckField,14,2,0,16,72,49,0,12,-10.854909751879163,-7.540649278783129,-12.19880248546536,-8.289903870564633,9.0
298,com.itextpdf.text.pdf.qrcode.QRCodeWriter,5,1,0,6,24,10,1,3,-7.3100187820038975,-5.378490521068406,-8.513687712067256,-5.329763927607101,8.0
299,com.itextpdf.text.pdf.PdfStream,12,3,8,16,63,20,40,9,-11.353605485628872,-7.20868847159237,-11.474171096591501,-9.193972343879574,8.0
300,com.itextpdf.text.ImgWMF,6,3,0,9,28,9,2,4,-7.966583936500785,-5.40071451218017,-8.806790551605392,-6.179128095224143,8.0
301,com.itextpdf.text.pdf.codec.LZWStringTable,7,1,0,0,14,0,1,7,0.06506240469931379,-0.19289197852957973,-0.39618305826612465,0.8543632789598776,0.0
302,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ModifyCurrentTransformationMatrix,3,1,0,7,10,3,1,1,-7.621208267083588,-5.3483833155224785,-8.456983328516923,-6.119326168761453,14.0
303,com.itextpdf.text.io.RandomAccessSourceFactory,13,1,0,11,38,64,11,11,-10.202156321137076,-6.940933944573121,-11.326464472598044,-7.928051245155469,4.0
304,com.itextpdf.text.pdf.CFFFont$IndexMarkerItem,2,2,0,3,4,0,2,2,-4.369586108733033,-2.688557725249704,-4.450981386164617,-3.8067205511244193,8.0
305,com.itextpdf.awt.geom.misc.RenderingHints$KeyImpl,2,2,0,2,4,1,1,1,-3.3961083154705136,-1.9750058953777059,-3.437448504108913,-2.8458416382019873,0.0
306,com.itextpdf.text.pdf.security.OcspClientBouncyCastle,6,1,0,31,56,3,1,3,-12.722269368994604,-9.553124272436394,-14.644312700123217,-9.917387329356883,9.0
307,com.itextpdf.text.pdf.PdfPublicKeySecurityHandler,8,1,0,29,67,4,1,5,-12.657172405986836,-9.46449168511898,-14.565341193375337,-9.820068019891533,8.0
308,com.itextpdf.text.pdf.codec.BitFile,3,1,0,0,6,0,1,3,0.34905809141861777,0.12190414943085504,0.0813156777222711,0.8658208660484541,0.0
309,com.itextpdf.text.LargeElement,3,1,0,1,3,3,3,3,-2.742383260498868,-1.4058100797507918,-2.661707221660921,-2.310706246716719,8.0
310,com.itextpdf.xmp.impl.ByteBuffer,15,1,0,0,21,0,2,14,-0.3654822815946508,-0.34105036764781627,-0.7376711497054537,0.4310865368867769,0.0
311,com.itextpdf.text.pdf.parser.RegionTextRenderFilter,3,2,0,7,10,0,0,3,-6.939877726609249,-4.775702857696752,-7.534724634820291,-5.752346118709132,14.0
312,com.itextpdf.awt.geom.Rectangle2D$Float,15,3,0,2,29,11,6,15,-4.09835607142185,-2.356880898934924,-4.3743644311918635,-2.896397371215592,8.0
313,com.itextpdf.xmp.impl.ParameterAsserts,9,1,0,4,12,36,4,8,-6.920307213164545,-4.248817321907223,-7.310140476932262,-5.5680847867251275,6.0
314,com.itextpdf.text.ImgRaw,2,3,0,3,10,1,5,1,-3.871969355867408,-2.6586223597389713,-4.354728542965002,-2.829030823473425,8.0
315,com.itextpdf.text.pdf.draw.DottedLineSeparator,4,3,0,2,11,0,0,4,-3.051031103636102,-1.943764227618303,-3.2952437877218617,-2.2771635753533648,9.0
316,com.itextpdf.text.pdf.PdfStructTreeController,15,1,0,20,76,75,1,4,-12.205091832248936,-8.650854688217876,-13.828403588605074,-9.344844151694991,10.0
317,com.itextpdf.text.pdf.AcroFields$SorterComparator,4,1,0,1,5,6,1,2,-2.868895266366628,-1.5874860230397394,-2.964731972863795,-2.1869073913840036,8.0
318,com.itextpdf.text.html.HtmlUtilities,10,1,0,2,41,41,6,9,-4.626703542711672,-3.474777336298317,-5.7779581346174576,-2.6119383688267925,5.0
319,com.itextpdf.text.pdf.PRTokeniser$TokenType,4,2,0,1,7,4,6,2,-2.2582861006151425,-1.159936776843251,-2.3180149548412143,-1.5945385646034227,8.0
320,com.itextpdf.awt.AsianFontMapper,2,2,0,3,8,0,0,2,-4.142393579191091,-2.9468935004142502,-4.661836475379948,-3.168284015861051,9.0
321,com.itextpdf.text.pdf.security.EncryptionAlgorithms,3,1,0,0,7,1,1,2,0.28055995595883043,0.050874069267212815,-0.08037500884228305,0.9533619962678282,0.0
322,com.itextpdf.text.pdf.XfaForm$InverseStore,3,1,0,0,10,0,1,3,0.5237603255967495,-0.07674603145484071,-0.08082369916664667,1.356753773553519,8.0
323,com.itextpdf.text.pdf.PdfPatternPainter,39,3,0,14,73,683,7,35,-11.332896969595932,-6.860041303220188,-11.938578045738948,-9.057862445176273,8.0
324,com.itextpdf.text.pdf.codec.TiffWriter$FieldLong,2,2,0,1,3,0,1,2,-1.8209204682633775,-0.841500517277821,-1.6547400645438612,-1.5953969990004584,2.0
325,com.itextpdf.text.xml.XMLUtil,8,1,0,0,20,28,7,8,-0.4866955928526049,-0.3973046495458392,-1.1043526691614793,0.7978982460091504,0.0
326,com.itextpdf.text.DocListener,9,1,0,2,9,36,9,9,-5.079874691325664,-2.8445654141016763,-5.214282000138432,-4.044767952721608,8.0
