,ClassName,WMC,DIT,NOC,CBO,RFC,LCOM,CA,NPM,FWBR,FWBR_s,FWBR_N,FWBR_L,layer
165,com.itextpdf.text.pdf.PdfReader,149,1,1,45,407,8746,58,106,-17.556913203126292,-11.421359809869045,-18.93731850054702,-13.786820872381812,4.0
166,com.itextpdf.text.pdf.CJKFont,40,2,0,21,119,562,3,20,-12.901789095342648,-8.423520177678306,-14.080999836534826,-10.081082955464085,4.0
167,com.itextpdf.text.pdf.qrcode.Version$ECBlocks,6,1,0,1,8,0,2,4,-2.6558380124149563,-1.7212507791730625,-2.8898111019082444,-1.992494390313949,2.0
168,com.itextpdf.text.xml.XmlToTxt,8,1,0,3,14,22,1,7,-5.846413254109227,-3.7432641504177875,-6.377984892252302,-4.455730959617002,4.0
169,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ShowTextArray,3,1,0,8,11,3,1,1,-8.035314476873953,-5.683821494561838,-8.94974588985429,-6.441761188445669,9.0
170,com.itextpdf.text.pdf.PRIndirectReference,5,3,0,4,13,0,26,3,-5.085476921160358,-3.295150470510322,-5.40596798856542,-4.1387761265908996,4.0
171,com.itextpdf.text.html.WebColors,4,3,0,2,26,4,1,2,-3.016477694247061,-2.328830706124778,-3.850357209320862,-1.5298583683850269,5.0
172,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$EndMarkedContent,3,1,0,4,5,3,1,1,-6.068830935845657,-3.8960458842996792,-6.397771299888709,-5.113911018504238,9.0
173,com.itextpdf.text.pdf.PdfPageEventHelper,12,1,2,5,13,66,2,12,-8.421917728224734,-4.807349858258206,-8.225907025072383,-7.092509652759789,5.0
174,com.itextpdf.text.pdf.parser.ContentByteUtils,3,1,0,7,22,3,3,2,-7.336109982818751,-5.672562488192159,-8.721580163126761,-5.318167956462174,5.0
175,com.itextpdf.text.html.simpleparser.HTMLTagProcessor,2,1,0,2,2,1,16,2,-4.034662306563552,-2.2984909589472338,-3.9488814539004657,-3.6526719527011746,10.0
176,com.itextpdf.text.pdf.interfaces.PdfXConformance,3,1,0,0,3,3,2,3,-0.10746770845204129,0.3431741950569386,0.05448642921518054,0.14298924794039106,0.0
177,com.itextpdf.text.pdf.hyphenation.SimplePatternParser,14,1,0,5,48,73,1,10,-7.55907410032206,-5.292572237363753,-8.733756825118823,-5.320722210646465,5.0
178,com.itextpdf.awt.geom.AffineTransform,55,1,0,9,84,95,14,52,-10.432680626864714,-6.789911129061761,-11.363706708144761,-8.14731136779724,4.0
179,com.itextpdf.text.Chapter,5,5,1,2,10,8,1,5,-3.501595830380112,-1.431080964646417,-2.98373897284091,-2.8965830623274282,4.0
180,com.itextpdf.text.pdf.CFFFont$SubrMarkerItem,2,2,0,3,4,0,1,2,-4.369586108733033,-2.688557725249704,-4.450981386164617,-3.8067205511244193,4.0
181,com.itextpdf.text.pdf.fonts.cmaps.CMapToUnicode,9,2,0,5,29,0,2,6,-6.223331234834777,-4.4641041298176765,-7.037117538740988,-4.753670068319366,4.0
182,com.itextpdf.text.pdf.codec.LZWCompressor,3,1,0,2,11,0,1,3,-3.61885019777289,-2.887062544996152,-4.417102131796805,-2.437752382882061,1.0
183,com.itextpdf.text.ListItem,14,6,0,4,31,85,11,14,-5.693842658963946,-2.954798724871902,-5.744778751569717,-4.372020748739163,4.0
184,com.itextpdf.awt.geom.Point2D$Double,6,2,0,1,13,0,4,6,-2.0439512901278425,-1.367442933545562,-2.3536285296069237,-1.260602097481748,1.0
185,com.itextpdf.text.Meta,11,1,1,3,18,33,3,10,-6.388019098227857,-3.8854832988146013,-6.611658358707096,-4.953603351286552,4.0
186,com.itextpdf.text.pdf.crypto.AESCipher,3,1,0,7,15,0,2,3,-7.236159035770779,-5.488378880945704,-8.363817399528052,-5.597351739376066,0.0
187,com.itextpdf.awt.geom.QuadCurve2D$Iterator,6,1,0,4,17,0,1,5,-5.871090212180359,-4.337924585169549,-6.7290745765744875,-4.483227381844111,4.0
188,com.itextpdf.awt.PdfGraphics2D,95,3,1,18,352,3783,4,77,-12.979890708251725,-8.187915513426706,-13.96397440454158,-9.773428333326613,4.0
189,com.itextpdf.text.pdf.codec.wmf.MetaBrush,5,2,0,3,8,0,2,5,-4.720973230857263,-2.9267244907047636,-4.865934812440127,-4.00755564377223,4.0
190,com.itextpdf.text.pdf.PdfSmartCopy,2,4,0,16,20,0,1,1,-8.759451427220307,-6.279832381918589,-9.760545298640718,-7.052506683978353,6.0
191,com.itextpdf.awt.geom.QuadCurve2D,36,1,2,10,55,630,4,35,-11.45192907310856,-6.955564131432768,-11.774578042307082,-9.184936210063261,4.0
192,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$BeginMarkedContentDictionary,4,1,0,8,10,6,1,1,-8.352179522492834,-5.649051060066362,-9.076105909782527,-6.852875762795602,9.0
193,com.itextpdf.text.pdf.collection.PdfCollectionField,6,3,0,8,18,9,2,6,-7.7295121349052485,-4.949015362313167,-8.24223044239892,-6.265453426426345,4.0
194,com.itextpdf.text.pdf.PdfPage,7,3,0,6,12,13,3,1,-7.09061732364929,-4.150203812339079,-7.215841566932185,-5.977599290994575,4.0
195,com.itextpdf.text.pdf.PdfPattern,2,4,0,10,16,1,2,0,-7.306428792142673,-5.100886261466415,-8.09267788919644,-5.798523735483025,4.0
196,com.itextpdf.awt.PdfGraphics2D$HyperLinkKey,4,2,0,0,5,6,1,2,0.20712888961468057,0.7094942499492711,0.44614169498696904,0.5187746949817862,4.0
197,com.itextpdf.text.pdf.internal.PdfViewerPreferencesImp,10,1,0,8,20,11,3,7,-8.85377943171806,-5.919902680789245,-9.628714718770118,-7.149912738731476,4.0
198,com.itextpdf.text.pdf.interfaces.PdfAnnotations,4,1,0,3,4,6,1,4,-5.574282127395841,-3.256338876847274,-5.615521914504559,-4.8386351824062235,4.0
199,com.itextpdf.text.Font$FontStyle,5,2,0,1,8,6,1,3,-2.4232517967761242,-1.2123892355376178,-2.4691882206894147,-1.7152738747578427,4.0
200,com.itextpdf.text.pdf.PdfStamperImp,64,3,0,59,347,1016,8,18,-16.47833262090277,-11.03136123076505,-18.13439909793133,-12.904474045504891,4.0
201,com.itextpdf.text.pdf.qrcode.CharacterSetECI,7,1,0,0,11,15,1,3,-0.5016313799575703,-0.14418796465431966,-0.7712927409654096,0.3820044197394468,0.0
202,com.itextpdf.text.pdf.PdfName,10,2,0,4,37,35,147,9,-6.139409742571712,-4.1689904729067475,-7.023810835887624,-4.264161798568092,4.0
203,com.itextpdf.text.Element,6,1,0,1,6,15,37,6,-3.233420463282981,-1.6601654954037863,-3.254815123607078,-2.495451625033326,4.0
204,com.itextpdf.awt.PdfGraphics2D$Kid,1,1,0,1,2,0,1,0,-2.0347771478742263,-1.2748566283682325,-2.1268308114403163,-1.6689129407192569,4.0
205,com.itextpdf.text.pdf.internal.PdfAnnotationsImp,12,1,0,16,74,4,2,11,-10.767122900130959,-8.06368845082708,-12.483042142766353,-8.14826435167615,4.0
206,com.itextpdf.text.xml.xmp.XmpSchema,9,4,5,3,23,34,6,8,-5.669009738218693,-2.8185704276029173,-5.0766628410648,-4.504637447036038,2.0
207,com.itextpdf.text.pdf.events.FieldPositioningEvents,10,2,0,16,32,0,0,10,-10.225010000134066,-7.131069685771002,-11.180454022603508,-8.452228085237007,6.0
208,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$1,0,1,0,0,0,0,26,0,0.7540801391382728,0.9368053465063093,1.1875633328944055,0.43077392379515705,9.0
209,com.itextpdf.awt.geom.CubicCurve2D$Iterator,6,1,0,4,19,0,1,5,-5.830366045581358,-4.384231165616953,-6.766870263777605,-4.368787897951863,4.0
210,com.itextpdf.text.DocWriter,26,1,1,7,43,203,16,17,-9.685729621763109,-6.011851010614358,-10.162014365898274,-7.625698207352487,4.0
211,com.itextpdf.text.pdf.parser.PdfImageObject,11,1,0,24,56,25,1,8,-12.558120855963445,-8.9478802216004,-14.142946806492123,-9.851409296296925,6.0
212,com.itextpdf.text.pdf.PdfDocument$Indentation,1,1,0,0,2,0,1,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,4.0
213,com.itextpdf.text.pdf.PdfPKCS7$X509NameTokenizer,3,1,0,0,11,0,1,3,0.5573921447883152,-0.11498805507491339,-0.11203705046129087,1.4512629643379076,4.0
214,com.itextpdf.text.Rectangle,66,1,3,5,77,1597,59,64,-9.811281253716631,-5.587524710993858,-9.845596278312382,-7.630546539933056,4.0
215,com.itextpdf.text.pdf.PdfChunk,39,1,0,11,108,429,7,9,-11.00859694145803,-7.39574749620609,-12.314451087821709,-8.239564472227592,4.0
216,com.itextpdf.text.xml.simpleparser.SimpleXMLDocHandlerComment,1,1,0,0,1,0,3,1,0.4434171836130442,0.6523320006038471,0.7348142194157778,0.34437831503959443,0.0
217,com.itextpdf.text.pdf.codec.TiffWriter$FieldUndefined,1,2,0,1,2,0,1,1,-1.5936685439397444,-0.7268606301869522,-1.4321507944656537,-1.416926349010577,2.0
218,com.itextpdf.text.pdf.XfaForm$Xml2SomTemplate,5,2,0,2,33,0,1,4,-3.113644066558207,-2.7849936755047073,-4.215409864703459,-1.5455117462630494,4.0
219,com.itextpdf.text.pdf.PdfStructureElement,6,3,0,9,20,0,2,4,-7.692342982317668,-5.217853664577152,-8.313002942791073,-6.338715031839901,4.0
220,com.itextpdf.text.pdf.PdfConcatenate,6,1,0,6,17,3,0,6,-7.390370845011834,-5.211612932104559,-8.2751665192212,-5.789310459001069,7.0
221,com.itextpdf.text.pdf.codec.PngImage,24,1,0,16,87,226,1,7,-11.912344705159821,-8.182854430481324,-13.35930107179644,-9.082921754213109,4.0
222,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$IgnoreXObjectDoHandler,3,1,0,5,4,3,1,1,-6.832375691482903,-4.2759575028361825,-7.04681997374109,-5.957349651403538,9.0
223,com.itextpdf.text.pdf.FilterHandlers$Filter_LZWDECODE,3,1,0,6,6,3,1,1,-7.288306989366029,-4.812799922696422,-7.771582614048337,-6.137566716451392,4.0
224,com.itextpdf.text.pdf.parser.PdfTextExtractor,3,1,0,5,8,3,1,2,-6.6051831619409604,-4.534293278000729,-7.25767506295642,-5.31891311614017,11.0
225,com.itextpdf.text.pdf.PdfContentByte$GraphicState,2,1,0,2,3,0,2,0,-3.8033558627122375,-2.4125867305726096,-3.938291511977937,-3.2827034432719966,4.0
226,com.itextpdf.awt.geom.QuadCurve2D$Double,13,2,0,5,18,28,0,13,-7.264233332422515,-4.313523803729057,-7.525127108125235,-5.936510551459842,4.0
227,com.itextpdf.text.pdf.qrcode.WriterException,2,3,0,0,4,1,4,2,1.0931055622944827,1.1858779428685617,1.3604998931463437,1.2219610411044577,0.0
228,com.itextpdf.text.pdf.collection.PdfCollectionSort,4,3,0,6,14,6,1,4,-6.522876111708203,-4.214431302984632,-7.014993051305029,-5.195584135399177,4.0
229,com.itextpdf.text.pdf.SimpleBookmark,21,1,0,23,133,188,1,15,-12.92223024142414,-9.23824463813932,-14.793736404093686,-9.67691744541516,4.0
230,com.itextpdf.awt.geom.IllegalPathStateException,2,4,0,0,4,1,1,2,1.3358651448796641,1.487461903349634,1.7428098944631263,1.3606392697189866,0.0
231,com.itextpdf.text.pdf.CFFFont$IndexBaseItem,1,2,0,1,2,0,4,1,-1.5936685439397444,-0.7268606301869522,-1.4321507944656537,-1.416926349010577,4.0
232,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$MoveNextLineAndShowText,2,1,0,5,6,0,2,2,-6.2219675514282615,-4.407525510650869,-6.855234591068918,-5.128560778164685,9.0
233,com.itextpdf.text.pdf.codec.wmf.InputMeta,8,1,0,2,12,0,5,8,-4.264806723012231,-2.898645567817013,-4.684595378846418,-3.3326972156222507,4.0
234,com.itextpdf.text.pdf.events.PdfPageEventForwarder,13,1,0,5,30,0,1,13,-6.932623932530831,-5.016720873992501,-7.842634966614165,-5.377446285273333,4.0
235,com.itextpdf.text.pdf.PdfContentParser$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-1.401294629815832,-2.230030207878772,-1.356441160461899,4.0
236,com.itextpdf.text.xml.simpleparser.SimpleXMLParser,14,1,0,9,62,51,6,4,-9.342639505863342,-6.68568531227301,-10.76773109848796,-6.826774430902921,4.0
237,com.itextpdf.text.html.simpleparser.HTMLTagProcessors,2,3,0,15,18,0,1,1,-8.810438276633935,-6.3844579263163475,-9.869386622802564,-7.085285433213519,10.0
238,com.itextpdf.text.pdf.codec.JBIG2SegmentReader$JBIG2Page,3,1,0,2,17,0,2,3,-3.462128977213334,-3.065266899160501,-4.562553511776798,-1.9973481439838023,4.0
239,com.itextpdf.awt.geom.Point,16,2,0,1,23,32,1,16,-3.1821486927510625,-1.6407757005349348,-3.382247424629131,-2.039554418951851,2.0
240,com.itextpdf.text.pdf.PdfSignatureAppearance$RenderingMode,4,2,0,1,7,4,2,2,-2.2582861006151425,-1.159936776843251,-2.3180149548412143,-1.5945385646034227,6.0
241,com.itextpdf.text.pdf.codec.wmf.MetaFont,8,2,0,8,23,12,2,7,-8.207425437639138,-5.437858841079178,-8.935988307027593,-6.516553160022816,4.0
242,com.itextpdf.text.pdf.PdfNumber,10,2,0,3,20,0,105,10,-4.899423929581819,-3.281479821292996,-5.348361329870628,-3.8211628239019833,4.0
243,com.itextpdf.text.pdf.parser.TextExtractionStrategy,1,1,0,1,1,0,6,1,-2.1914983684337828,-1.0966522742038831,-1.9813794314603237,-2.109317179617516,9.0
244,com.itextpdf.text.pdf.PdfAction,29,3,0,20,68,406,23,26,-12.308904738625348,-7.67742493592957,-13.062062276931378,-9.93354663817242,4.0
245,com.itextpdf.text.pdf.GlyphList,4,1,0,3,31,2,5,3,-4.709959213217639,-4.05710596232189,-6.142331348173893,-2.7520955014812545,4.0
246,com.itextpdf.text.pdf.parser.PdfReaderContentParser,2,1,0,6,8,0,1,2,-6.710814223276708,-4.906940561462901,-7.549448805651046,-5.401273742411716,10.0
247,com.itextpdf.text.pdf.PdfWriter$PdfTrailer,2,3,0,7,10,0,2,1,-6.386773939644305,-4.395264404724479,-6.95713285548012,-5.225229588958714,4.0
248,com.itextpdf.text.pdf.PdfEncodings,7,1,0,8,40,0,24,6,-7.898765868502089,-6.1789738672080805,-9.367021306607663,-5.831499228722259,4.0
249,com.itextpdf.text.pdf.BarcodeDatamatrix$Placement,10,1,0,0,16,1,1,0,-0.27248802997910004,-0.25097788184512615,-0.6486410550623101,0.5472271407692685,5.0
250,com.itextpdf.text.pdf.PdfPTableEvent,1,1,0,2,1,0,4,1,-3.732825158948162,-2.1197424893173915,-3.5702508619197366,-3.544637032180374,4.0
251,com.itextpdf.text.pdf.hyphenation.ByteVector,11,1,0,0,13,0,1,11,-0.3000522640116303,-0.15077108211487644,-0.4908233093961084,0.2884828270456521,0.0
252,com.itextpdf.text.Phrase,35,4,2,12,89,383,16,32,-10.797802988573622,-6.339174961232283,-10.939928811887023,-8.617128906695648,4.0
253,com.itextpdf.text.pdf.qrcode.EncodeHintType,2,1,0,0,3,1,2,0,0.25277551157903955,0.34714552952640565,0.2529842309965927,0.5488151747761515,0.0
254,com.itextpdf.text.pdf.PdfArray,31,2,6,11,62,45,84,31,-11.118516130955621,-6.685055294729525,-10.990478472743838,-9.177051757951729,4.0
255,com.itextpdf.text.pdf.internal.PdfVersionImp,11,1,0,9,27,25,3,10,-9.349709933711043,-6.323427344993629,-10.297334011347527,-7.379901063261157,4.0
256,com.itextpdf.text.pdf.PdfGState,11,3,0,5,16,55,3,10,-6.979611453983832,-3.892032945773226,-7.054982834509892,-5.7464714690586645,4.0
257,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetTextRise,3,1,0,6,7,3,1,1,-7.236694156555887,-4.871487773037841,-7.819483962251907,-5.992528857060197,9.0
258,com.itextpdf.text.pdf.PdfSigGenericPKCS,6,4,3,8,29,3,5,6,-7.801652067641642,-4.911335845943868,-7.873350799815511,-6.302409663313935,5.0
259,com.itextpdf.text.pdf.PdfEncryptor,16,1,0,3,26,120,0,15,-6.437791404499189,-4.012657454888677,-7.0486676767272085,-4.725079889890505,7.0
260,com.itextpdf.text.pdf.PdfCopy$StampContent,3,2,0,3,4,0,1,1,-4.609718360494186,-2.6801868298969485,-4.535689849585045,-4.155049748788359,5.0
261,com.itextpdf.text.pdf.parser.RenderFilter,3,1,2,2,4,3,5,3,-4.712751094533312,-2.589953233651449,-4.330626322864989,-4.096238755108248,8.0
262,com.itextpdf.text.pdf.PdfRendition,1,3,0,6,9,0,1,0,-5.577562517634416,-4.0282399097607255,-6.280291286320005,-4.365117904477071,4.0
263,com.itextpdf.text.pdf.FontSelector,3,1,0,8,28,0,1,3,-7.454029631186412,-6.046952387790938,-9.03870425016152,-5.3683426337218485,4.0
264,com.itextpdf.text.pdf.FilterHandlers$Filter_DoNothing,3,1,0,5,4,3,1,1,-6.832375691482903,-4.2759575028361825,-7.04681997374109,-5.957349651403538,4.0
265,com.itextpdf.text.pdf.PdfCopyFormsImp,3,4,0,6,23,1,1,1,-5.695105549862005,-4.103602946004535,-6.529923446078175,-4.172299717424816,5.0
266,com.itextpdf.text.FontProvider,2,1,0,2,2,1,3,2,-4.034662306563552,-2.2984909589472338,-3.9488814539004657,-3.6526719527011746,4.0
267,com.itextpdf.text.pdf.codec.TiffWriter$FieldByte,1,2,0,1,2,0,0,1,-1.5936685439397444,-0.7268606301869522,-1.4321507944656537,-1.416926349010577,2.0
268,com.itextpdf.text.pdf.StandardDecryption,3,1,0,2,12,0,1,3,-3.587911923202191,-2.9222417965304746,-4.445815631566915,-2.3508123551277715,1.0
269,com.itextpdf.text.pdf.CFFFont$MarkerItem,2,2,0,2,4,0,2,2,-3.275997347200585,-1.9626636655554826,-3.3236591657479284,-2.788344909030167,4.0
270,com.itextpdf.text.pdf.CFFFont$UInt8Item,3,2,0,1,5,1,2,3,-2.024442467734902,-1.0236762059116378,-1.9986892463052661,-1.5608186869379599,4.0
271,com.itextpdf.text.pdf.XfaForm$Stack2,5,4,0,0,11,10,5,5,0.8002687852286183,1.0925022661777113,0.9447999751203362,1.3308666836351333,4.0
272,com.itextpdf.text.pdf.PdfEncodings$SymbolTTConversion,5,1,0,2,8,10,1,3,-4.484008754637428,-2.791523529283309,-4.8269390439879105,-3.440072596251879,4.0
273,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$11,3,1,0,5,19,3,1,2,-6.2965422992010165,-4.885242214060081,-7.544121526577986,-4.451597613092305,10.0
274,com.itextpdf.text.pdf.BarcodePDF417$SegmentList,5,1,0,1,12,0,1,4,-2.385032532592832,-1.8873534670602354,-2.9763340747472533,-1.4064349328121524,5.0
275,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$12,3,1,0,3,13,3,1,2,-4.89307825307395,-3.7053912154410016,-5.82730107717035,-3.40368756245379,10.0
276,com.itextpdf.text.pdf.PRAcroForm$FieldInformation,4,1,0,2,5,0,1,3,-4.073027938915319,-2.575927218512663,-4.234156344197819,-3.4608135183041395,4.0
277,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$10,3,1,0,3,7,3,1,2,-5.109382116404752,-3.4594367101704715,-5.626551648955472,-4.011525722218212,10.0
278,com.itextpdf.text.pdf.ICC_Profile,7,1,0,2,21,15,6,5,-4.443588845569399,-3.1826627865674344,-5.293795247424729,-2.8486440991092934,4.0
279,com.itextpdf.text.pdf.draw.VerticalPositionMark,12,1,1,6,18,32,1,12,-8.576970880720614,-5.294673736498864,-8.823258618679146,-7.029046927740825,4.0
280,com.itextpdf.text.xml.simpleparser.EntitiesToSymbol,4,1,0,4,17,4,0,3,-5.869121159336857,-4.376372933737768,-6.894210430023658,-4.209325689201363,5.0
281,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$13,3,1,0,5,13,3,1,2,-6.434405043588328,-4.728481430554509,-7.416172507629763,-4.839007415016649,10.0
282,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$14,3,1,0,4,8,3,1,2,-5.912109715286101,-4.074250238464029,-6.543222679868702,-4.6735067796059795,10.0
283,com.itextpdf.text.RectangleReadOnly,31,2,0,3,44,465,1,30,-6.560867462851012,-3.6947770429053746,-6.944839050071284,-4.795965826501936,4.0
284,com.itextpdf.text.pdf.BarcodeDatamatrix,27,1,0,6,41,261,0,14,-8.944711088128708,-5.618133312703377,-9.673851229391786,-6.894445863100077,5.0
285,com.itextpdf.text.pdf.MultiColumnText,33,1,0,11,72,308,2,27,-10.970631873855103,-7.218399637686877,-12.068540743630045,-8.450807229861724,4.0
286,com.itextpdf.text.pdf.parser.TaggedPdfReaderTool,8,1,0,15,43,22,0,7,-10.700292696689731,-7.714202454472919,-12.196412724802103,-8.194251043937527,11.0
287,com.itextpdf.text.pdf.TSAClient,3,1,0,0,3,3,3,3,-0.10746770845204129,0.3431741950569386,0.05448642921518054,0.14298924794039106,0.0
288,com.itextpdf.awt.geom.misc.RenderingHints$Key,5,1,1,0,7,8,3,3,-0.6436316322596507,-0.003845488868491169,-0.4466792126891149,-0.03622327872516623,0.0
289,com.itextpdf.text.pdf.PdfImage,5,4,0,12,54,0,3,2,-7.9461102114675,-6.005927131401501,-9.258800330041348,-5.896364788092677,4.0
290,com.itextpdf.text.pdf.parser.Vector,13,1,0,1,23,0,7,13,-2.8553054923587977,-2.1321621265231245,-3.445759611825328,-1.766418218812153,1.0
291,com.itextpdf.text.pdf.parser.ImageRenderInfo,10,1,0,9,19,9,8,6,-9.241559905594894,-6.161063699200038,-9.994151684061318,-7.560752863270358,7.0
292,com.itextpdf.text.xml.xmp.XmpArray,2,4,0,1,11,0,3,2,-0.8405514337739051,-0.6339539182480185,-1.173648903705777,-0.08465118024557672,1.0
293,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$3,3,1,0,2,5,3,1,2,-4.126988830453691,-2.6071046490286496,-4.3960300321003265,-3.3056218603813186,10.0
294,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$2,3,1,0,2,8,3,1,2,-3.9702676098941336,-2.7853090031929995,-4.541481412080319,-2.8652176214830596,10.0
295,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$5,3,1,0,5,7,3,1,2,-6.65070890691913,-4.482526925283978,-7.215423079414884,-5.4468455747810705,10.0
296,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$4,3,1,0,5,13,3,1,2,-6.434405043588328,-4.728481430554509,-7.416172507629763,-4.839007415016649,10.0
297,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$7,3,1,0,3,12,3,1,2,-4.921722621274497,-3.6728203158691435,-5.800716528705573,-3.484181455565664,10.0
298,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$6,3,1,0,2,6,3,1,2,-4.067406187682445,-2.6748548001348302,-4.451328080335212,-3.1381879395151553,10.0
299,com.itextpdf.text.pdf.PdfSigGenericPKCS$PPKMS,2,5,0,2,3,1,1,2,-2.7282780879094117,-0.9401276157072436,-2.1698375004698534,-2.6574396569399807,5.0
300,com.itextpdf.text.pdf.qrcode.BitVector,11,1,0,0,21,0,2,10,-0.1253500298334984,-0.3494212630005724,-0.6529626862850263,0.7794157345507169,0.0
301,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$9,3,1,0,3,10,3,1,2,-4.986292715036761,-3.599399040714748,-5.74078967764082,-3.665630674104342,10.0
302,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$8,3,1,0,5,14,3,1,2,-6.407737774782404,-4.758804212612481,-7.440922130139531,-4.764069393349663,10.0
303,com.itextpdf.text.pdf.PdfPTable,96,1,0,14,148,3360,9,87,-12.831747082224224,-8.107020875055829,-13.899396288819519,-9.933082152484564,4.0
304,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetTextCharacterSpacing,3,1,0,6,7,3,2,1,-7.236694156555887,-4.871487773037841,-7.819483962251907,-5.992528857060197,9.0
305,com.itextpdf.text.pdf.hyphenation.Hyphen,3,1,0,0,9,0,1,1,0.48692083580592926,-0.034856634074717174,-0.04663334122595286,1.2532306679727983,0.0
306,com.itextpdf.text.pdf.fonts.cmaps.CMapCidUni,3,2,0,6,12,0,3,2,-6.367704120951293,-4.512190920910786,-7.071390148305375,-5.098204540355329,4.0
307,com.itextpdf.text.html.simpleparser.HTMLTagProcessors$1,4,1,0,2,9,6,1,2,-4.21277666972245,-2.8350871727650007,-4.736850470506319,-3.067383521156355,10.0
308,com.itextpdf.text.pdf.fonts.cmaps.CMapCache,6,1,0,8,16,7,2,5,-8.48791634367466,-5.832963062556695,-9.353262125047697,-6.798527541352925,4.0
309,com.itextpdf.text.pdf.codec.TiffWriter$FieldShort,2,2,0,1,3,0,1,2,-1.8209204682633775,-0.841500517277821,-1.6547400645438612,-1.5953969990004584,2.0
310,com.itextpdf.text.pdf.hyphenation.TernaryTree$Iterator,8,1,0,3,23,0,2,6,-5.121417062974435,-3.894002731588862,-6.0318548759114465,-3.6851368663151742,1.0
311,com.itextpdf.awt.geom.Dimension2D,6,1,1,0,9,15,2,5,-0.7857545621659422,-0.10767796352927386,-0.6665704916792,-0.028225583066536553,0.0
312,com.itextpdf.text.pdf.codec.TiffWriter$FieldRational,2,2,0,1,3,1,1,2,-1.941031436533306,-0.8538427471000443,-1.7685294029048462,-1.6528937281722789,2.0
313,com.itextpdf.text.pdf.FdfWriter,18,1,0,11,58,125,2,13,-10.411747285688323,-7.125778629898219,-11.67354781931018,-7.9030673451959705,4.0
314,com.itextpdf.text.xml.simpleparser.handler.NeverNewLineHandler,2,1,0,1,3,1,1,2,-2.3821400404677875,-1.4018387452813248,-2.463209419879509,-1.9048803198809587,1.0
315,com.itextpdf.awt.geom.PolylineShape,12,1,0,1,20,60,2,11,-3.5574059678984025,-2.1488291732030302,-4.050891725930018,-2.1627231794509383,4.0
316,com.itextpdf.text.xml.xmp.DublinCoreSchema,9,5,0,2,14,36,1,9,-3.7279647276933527,-1.5379684235784359,-3.477490030249357,-2.9216031983195117,3.0
317,com.itextpdf.text.html.simpleparser.TableWrapper,9,1,0,5,34,28,2,9,-7.188353997159696,-5.139808597018995,-8.339882047156342,-5.117540756760582,7.0
318,com.itextpdf.text.pdf.hyphenation.Hyphenator,14,1,0,3,33,53,1,13,-6.104407238862158,-4.103249896951924,-6.962060269187534,-4.256217932369809,7.0
319,com.itextpdf.text.pdf.PdfSignatureAppearance$SignatureEvent,1,1,0,1,1,0,1,1,-2.1914983684337828,-1.0966522742038831,-1.9813794314603237,-2.109317179617516,6.0
320,com.itextpdf.text.pdf.codec.TIFFLZWDecoder,8,1,0,1,12,0,1,8,-2.7234799324978516,-1.875555352703505,-3.0957239483870054,-1.8973773630593915,4.0
321,com.itextpdf.text.pdf.hyphenation.HyphenationException,1,3,0,0,2,0,0,1,1.3542185433108733,1.4109329929458068,1.7769261723301906,1.2155564777330103,0.0
322,com.itextpdf.text.pdf.ByteBuffer,29,2,0,3,58,264,24,27,-6.3044862259313685,-3.8056553974749123,-6.93034286454759,-4.376783612773729,4.0
323,com.itextpdf.text.pdf.fonts.cmaps.CMapUniCid,3,2,0,6,12,0,2,2,-6.367704120951293,-4.512190920910786,-7.071390148305375,-5.098204540355329,4.0
324,com.itextpdf.text.pdf.BaseFont$StreamFont,2,4,0,5,12,0,3,2,-4.985855501764411,-3.441207659703579,-5.5074274848114,-3.8867264997112554,4.0
325,com.itextpdf.text.pdf.fonts.cmaps.CMapSequence,2,1,0,0,3,1,2,2,0.25277551157903955,0.34714552952640565,0.2529842309965927,0.5488151747761515,0.0
326,com.itextpdf.text.Document,49,1,1,11,82,802,25,48,-11.733528051519,-7.3203430290085345,-12.38493169355111,-9.231426399558185,4.0
327,com.itextpdf.text.html.simpleparser.ChainedProperties,6,1,0,2,22,0,7,5,-3.834502862274677,-3.156716144783778,-4.815265412121307,-2.408693441104559,7.0
