,ClassName,WMC,DIT,NOC,CBO,RFC,LCOM,CA,NPM,FWBR,FWBR_s,FWBR_N,FWBR_L,layer
163,com.itextpdf.text.pdf.PdfCopy$IndirectReferences,5,1,0,1,6,0,2,0,-2.624304860533228,-1.6152820110201445,-2.7542678467935824,-2.078817058855895,5.0
164,com.itextpdf.text.pdf.security.CertificateInfo$X500Name,7,1,0,7,32,0,2,6,-7.534928065509403,-5.786376555944844,-8.827605145253573,-5.650324080275116,4.0
165,com.itextpdf.text.Paragraph,37,5,1,10,72,284,16,37,-9.848623512629715,-5.549106641731957,-9.8648088334681,-7.961878154508395,4.0
166,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ImageXObjectDoHandler,3,1,0,12,10,3,1,1,-9.46680777368485,-6.573441368002008,-10.359513243753202,-7.837991949443148,9.0
167,com.itextpdf.text.factories.RomanNumberFactory$RomanDigit,1,1,0,0,2,0,1,0,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,0.0
168,com.itextpdf.text.xml.simpleparser.handler.HTMLNewLineHandler,2,1,0,1,6,0,1,2,-2.0457252088670566,-1.6354510207296313,-2.5501695097334034,-1.239545430944716,1.0
169,com.itextpdf.text.api.Spaceable,4,1,0,0,4,6,5,4,-0.304451023302187,0.24162967276818714,-0.1831346127523557,0.06875580690799679,0.0
170,com.itextpdf.text.pdf.PdfIndirectObject,6,1,0,5,18,7,36,1,-6.903598388338928,-4.858757183172636,-7.804290359916868,-5.2423976851741045,4.0
171,com.itextpdf.awt.geom.misc.HashCode,14,1,0,0,18,35,4,14,-0.989241253724876,-0.34230358583268156,-1.2543593604224177,0.05274047188439135,0.0
172,com.itextpdf.text.pdf.PdfContentParser,8,1,0,11,30,0,4,8,-9.198735503146466,-6.778561479058238,-10.428730230700284,-7.296164932776353,4.0
173,com.itextpdf.text.pdf.ColorDetails,4,1,0,5,6,0,5,2,-6.648360848190898,-4.392661644426573,-7.005648043308807,-5.747075092095086,4.0
174,com.itextpdf.text.pdf.parser.LocationTextExtractionStrategy$TextChunk,12,1,0,1,29,34,2,7,-3.3232797690375544,-2.2956982232915224,-4.0876437880085765,-1.7292323755104404,10.0
175,com.itextpdf.text.pdf.codec.TIFFConstants,1,1,0,0,2,0,0,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,0.0
176,com.itextpdf.text.pdf.security.CertificateVerifier,3,1,1,0,9,0,4,3,0.16180844048882959,-0.07459259350236269,-0.04663334122595286,0.8793514133581337,0.0
177,com.itextpdf.text.log.SysoLogger,13,1,0,2,26,24,0,11,-4.90888460135515,-3.264334234708936,-5.6053043491043075,-3.3408121543904703,2.0
178,com.itextpdf.text.pdf.PdfDate,7,3,0,1,30,17,8,5,-2.036036050792513,-1.375590759536171,-2.659719762303987,-0.6198239829955497,4.0
179,com.itextpdf.text.pdf.BarcodeQRCode,4,1,0,7,17,0,0,3,-7.376894335794095,-5.5336522627909135,-8.471774371889053,-5.739604397001626,9.0
180,com.itextpdf.text.pdf.parser.FilteredRenderListener,5,1,1,4,12,0,1,5,-6.193313823816277,-4.239120876872418,-6.566946772995049,-5.023923198112596,9.0
181,com.itextpdf.text.pdf.codec.PngImage$NewByteArrayOutputStream,2,3,0,0,3,1,1,1,1.0068556507173125,1.2839508760327147,1.4405475638909981,0.9795890985713086,4.0
182,com.itextpdf.text.pdf.PdfString,14,2,1,7,32,0,63,12,-7.943640301798525,-5.2598254319629385,-8.318019990738124,-6.533344289694802,4.0
183,com.itextpdf.text.pdf.PdfOutline,36,3,0,13,62,452,4,32,-10.996352225261266,-6.610156341095004,-11.51988778326286,-8.859852220322825,4.0
184,com.itextpdf.text.pdf.interfaces.PdfDocumentActions,3,1,0,3,3,3,1,3,-5.377298812545695,-3.1547943545585224,-5.3779008725370225,-4.764401741373828,4.0
185,com.itextpdf.text.pdf.PdfBorderDictionary,2,3,0,6,7,1,5,2,-6.122370797386533,-3.9307110920620647,-6.433422827576089,-5.155929006429281,4.0
186,com.itextpdf.text.html.simpleparser.LinkProcessor,1,1,0,2,1,0,1,1,-3.732825158948162,-2.1197424893173915,-3.5702508619197366,-3.544637032180374,8.0
187,com.itextpdf.text.pdf.IntHashtable,18,1,0,3,29,0,23,17,-5.658877469286218,-3.9703334216216097,-6.331921066702257,-4.3475018469216735,4.0
188,com.itextpdf.text.Utilities,24,1,0,3,53,276,19,24,-6.63531064323731,-4.320825378000611,-7.546841893057573,-4.507870652270769,4.0
189,com.itextpdf.text.pdf.hyphenation.HyphenationTree,14,2,0,6,54,45,1,9,-7.576919382268124,-5.17584026630563,-8.606528180717202,-5.449515698325684,6.0
190,com.itextpdf.text.ImgTemplate,2,3,0,4,14,1,1,1,-4.600340968958189,-3.357984492100005,-5.340408612375994,-3.2820632061845543,4.0
191,com.itextpdf.text.pdf.qrcode.Mode,7,1,0,1,11,9,2,5,-3.0551030589246833,-1.8848033201731569,-3.4103290383975717,-2.0327041582303815,3.0
192,com.itextpdf.text.pdf.qrcode.QRCode,25,1,0,3,36,144,4,25,-6.702016038227423,-4.141996221642539,-7.31650762770617,-4.912311536197031,4.0
193,com.itextpdf.text.pdf.parser.MarkedContentInfo,4,1,0,3,10,0,2,4,-4.932331823498389,-3.568221610198762,-5.578915989738313,-3.820822332027163,5.0
194,com.itextpdf.text.pdf.PdfCopyFields,18,1,0,11,37,0,0,18,-9.743750327558963,-6.846302201542761,-10.721785242444813,-7.979758677056877,5.0
195,com.itextpdf.awt.geom.Rectangle2D,23,2,3,7,47,253,19,22,-9.475772661938715,-5.549163560001727,-9.49985323159428,-7.528652324786845,4.0
196,com.itextpdf.text.factories.RomanAlphabetFactory,5,1,0,1,10,10,2,5,-2.8651183077332285,-1.8566292919973277,-3.310053658672309,-1.7867901542160514,4.0
197,com.itextpdf.text.Font$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-1.401294629815832,-2.230030207878772,-1.356441160461899,4.0
198,com.itextpdf.text.pdf.PdfSmartCopy$ByteStore,7,1,0,8,32,5,1,2,-8.293148443394408,-6.115476912629859,-9.583295527941313,-6.2158951795669966,6.0
199,com.itextpdf.text.pdf.PdfCopy,30,3,1,43,127,339,4,14,-15.203133784786878,-9.850951208195251,-16.162344528136803,-12.279410914538966,5.0
200,com.itextpdf.awt.geom.Rectangle,49,3,0,6,70,724,7,49,-8.648058148563921,-4.913325236352814,-9.012441774725438,-6.679902077763364,4.0
201,com.itextpdf.text.pdf.security.ProviderDigest,2,1,0,2,4,0,0,2,-3.717105951135067,-2.510659663736763,-4.018339182722592,-3.040331500738847,1.0
202,com.itextpdf.text.BaseColor,17,1,1,1,26,106,56,15,-4.154391940229107,-2.2995564941011337,-4.32911861360207,-2.704272097080882,4.0
203,com.itextpdf.text.pdf.draw.DrawInterface,1,1,0,1,1,0,5,1,-2.1914983684337828,-1.0966522742038831,-1.9813794314603237,-2.109317179617516,4.0
204,com.itextpdf.text.xml.xmp.XmpWriter,10,1,0,9,46,23,2,10,-9.063013793615978,-6.552173036729211,-10.444373587664758,-6.705332486895663,4.0
205,com.itextpdf.text.pdf.SimpleNamedDestination,16,1,0,18,82,104,1,14,-11.902247985005081,-8.435288788043735,-13.534042836548513,-9.009271117463777,4.0
206,com.itextpdf.text.pdf.PdfPCell,74,2,0,14,132,1295,10,73,-12.05470723083206,-7.499614431500282,-12.931785763188799,-9.413984740629502,4.0
207,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$PopGraphicsState,3,1,0,4,6,3,2,1,-6.009248293074411,-3.96379603540586,-6.453069348123596,-4.946477097638075,9.0
208,com.itextpdf.text.log.LoggerFactory,7,1,0,2,11,0,14,5,-4.197429849439063,-2.8668935352866654,-4.621200468856985,-3.27702401079324,3.0
209,com.itextpdf.text.pdf.security.LtvVerification$ValidationData,2,1,0,1,4,1,1,0,-2.2958901288906173,-1.4999116784454778,-2.5432570906241634,-1.6625083773478093,4.0
210,com.itextpdf.text.pdf.BarcodeDatamatrix$ReedSolomon,5,1,0,0,6,6,1,0,-0.32658342645208993,0.09905324414700112,-0.35752125504286986,0.21346471015849192,5.0
211,com.itextpdf.text.pdf.PdfDestination,7,3,0,6,17,0,8,7,-6.507529291424817,-4.246237665506297,-6.899343049655695,-5.4052246250360625,4.0
212,com.itextpdf.awt.PdfPrinterGraphics2D,5,4,0,3,8,0,1,5,-4.16524211306829,-2.2363311818986626,-3.9907414952036024,-3.690090083071224,4.0
213,com.itextpdf.text.exceptions.InvalidPdfException,1,4,1,0,2,0,3,1,1.2718657305789551,1.6727809939992333,2.159236173646973,0.9803554517328747,0.0
214,com.itextpdf.text.pdf.security.CrlClientOffline,3,1,0,2,8,0,0,3,-3.730045673354277,-2.760624543548553,-4.31390273535835,-2.7502241631394186,1.0
215,com.itextpdf.text.pdf.BadPdfFormatException,2,5,0,1,4,1,6,0,-1.1007013858178627,-0.015110333757888294,-0.6610137407550956,-0.9797478618439722,2.0
216,com.itextpdf.text.pdf.PdfSigLockDictionary,4,3,0,8,11,6,0,4,-7.564467564162995,-4.750487737180126,-7.9197559281827665,-6.327592648216057,5.0
217,com.itextpdf.awt.geom.CubicCurve2D$Double,16,2,0,5,21,54,0,16,-7.48054050560076,-4.383703965570371,-7.7399579820249835,-6.065452068132933,4.0
218,com.itextpdf.awt.geom.gl.Crossing$CubicCurve,6,1,0,1,9,0,1,1,-2.6151138458159555,-1.7675573596204657,-2.9276067891113624,-1.8780549064217005,4.0
219,com.itextpdf.text.pdf.PdfDashPattern,6,3,0,4,12,0,5,6,-5.242793019030942,-3.2580941360332134,-5.424773363470199,-4.405917669192922,4.0
220,com.itextpdf.text.pdf.parser.TextMarginFinder,11,1,0,6,16,0,0,11,-7.622149819983387,-5.146123430926144,-8.185791976032977,-6.389024761974763,9.0
221,com.itextpdf.text.pdf.interfaces.PdfRunDirection,2,1,0,0,2,1,1,2,0.1415800359976527,0.4735835309740051,0.35618362743504833,0.23634339451879366,0.0
222,com.itextpdf.text.exceptions.BadPasswordException,1,4,0,0,2,0,4,1,1.596978125896055,1.7125169534268787,2.159236173646973,1.3542347063475393,0.0
223,com.itextpdf.text.pdf.codec.CCITTG4Encoder,16,1,0,1,21,84,5,5,-3.820840205225836,-2.1673767795154353,-4.201036174955311,-2.4645330537396726,4.0
224,com.itextpdf.text.Font$FontFamily,4,2,0,1,7,4,6,2,-2.2582861006151425,-1.159936776843251,-2.3180149548412143,-1.5945385646034227,4.0
225,com.itextpdf.text.pdf.PdfShadingPattern,11,3,0,11,28,17,5,5,-9.211419034687998,-5.855540149621868,-9.776444355312783,-7.525915458654093,4.0
226,com.itextpdf.text.pdf.PdfICCBased,2,4,0,8,11,1,1,2,-6.6782315351194175,-4.441460853104988,-7.1813747538616886,-5.466483109200224,4.0
227,com.itextpdf.text.pdf.FontDetails,8,1,0,10,33,0,5,3,-8.832267901026446,-6.599608570177304,-10.120900872165022,-6.887817197723692,4.0
228,com.itextpdf.text.pdf.Barcode39,8,2,0,7,38,14,0,6,-7.596824928319741,-5.356594355535267,-8.672095885486037,-5.5841349330906915,6.0
229,com.itextpdf.text.pdf.PdfReader$PageRefs,20,1,0,14,82,58,2,6,-11.080142586285207,-7.82240813782194,-12.57531334409797,-8.380511747676957,4.0
230,com.itextpdf.awt.geom.Line2D,38,1,2,8,49,703,6,37,-10.795819862924953,-6.399830433701265,-10.98104032207786,-8.670491890448242,4.0
231,com.itextpdf.text.pdf.fonts.cmaps.CMapByteCid,5,2,0,6,17,4,2,3,-6.859257606597527,-4.672075679361859,-7.571728563794025,-5.369186030286779,4.0
232,com.itextpdf.text.pdf.CMYKColor,8,3,0,1,11,0,5,8,-2.0003380679302776,-0.9035707546628731,-1.8794471157224908,-1.5535434670185246,4.0
233,com.itextpdf.text.pdf.PdfEFStream,3,4,0,11,37,3,1,3,-7.686527424676373,-5.677935826044693,-8.920692317629937,-5.638678199356702,4.0
234,com.itextpdf.text.pdf.ColumnText,71,1,0,30,258,1979,7,63,-15.03713444601605,-10.180987451460869,-16.767789710202607,-11.497558584071117,4.0
235,com.itextpdf.text.pdf.parser.GraphicsState,12,1,0,2,14,24,15,12,-5.074218169457259,-3.008154833330274,-5.372628044563167,-3.8895177924143725,6.0
236,com.itextpdf.text.pdf.security.CrlClientOnline,8,1,0,5,39,0,0,5,-6.465298466330255,-5.141603881314122,-7.803973373553969,-4.565612996087525,5.0
237,com.itextpdf.text.pdf.parser.Matrix,10,1,0,0,17,0,14,10,-0.13028407219389315,-0.2637571187526351,-0.5553559968582016,0.6668076528373938,0.0
238,com.itextpdf.text.pdf.collection.PdfCollectionItem,10,3,0,9,24,25,1,10,-8.566804220719805,-5.339345193124685,-9.043495947444537,-6.966866906404476,4.0
239,com.itextpdf.text.pdf.PdfStamperImp$PageStamp,1,1,0,6,5,0,2,0,-6.529088043931246,-4.740534321655282,-7.284607552031301,-5.350735551062735,4.0
240,com.itextpdf.text.pdf.PdfPageEvent,11,1,0,4,11,55,5,11,-7.175246377511521,-4.215712365308218,-7.403146684493462,-5.9101595123215835,4.0
241,com.itextpdf.text.pdf.internal.PdfIsoKeys,1,1,0,0,2,0,0,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,0.0
242,com.itextpdf.text.pdf.PdfPageLabels$PdfPageLabelFormat,1,1,0,0,2,0,1,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,4.0
243,com.itextpdf.text.pdf.RadioCheckField,14,2,0,15,69,53,0,12,-10.654008719576249,-7.370605000833771,-11.958816949539948,-8.127260903422373,5.0
244,com.itextpdf.text.pdf.qrcode.QRCodeWriter,5,1,0,6,24,10,1,3,-7.3100187820038975,-5.378490521068406,-8.513687712067256,-5.329763927607101,8.0
245,com.itextpdf.text.pdf.PdfStream,12,3,8,16,62,20,39,9,-11.359692573460844,-7.201766973967701,-11.468521731929469,-9.211077744629868,4.0
246,com.itextpdf.text.ImgWMF,6,3,0,9,28,9,2,4,-7.966583936500785,-5.40071451218017,-8.806790551605392,-6.179128095224143,4.0
247,com.itextpdf.text.pdf.codec.LZWStringTable,7,1,0,0,14,0,1,7,0.06506240469931379,-0.19289197852957973,-0.39618305826612465,0.8543632789598776,0.0
248,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ModifyCurrentTransformationMatrix,3,1,0,7,10,3,1,1,-7.621208267083588,-5.3483833155224785,-8.456983328516923,-6.119326168761453,9.0
249,com.itextpdf.text.pdf.CFFFont$IndexMarkerItem,2,2,0,3,4,0,2,2,-4.369586108733033,-2.688557725249704,-4.450981386164617,-3.8067205511244193,4.0
250,com.itextpdf.awt.geom.misc.RenderingHints$KeyImpl,2,2,0,2,4,1,1,1,-3.3961083154705136,-1.9750058953777059,-3.437448504108913,-2.8458416382019873,0.0
251,com.itextpdf.text.pdf.security.OcspClientBouncyCastle,6,1,0,31,56,3,1,3,-12.722269368994604,-9.553124272436394,-14.644312700123217,-9.917387329356883,5.0
252,com.itextpdf.text.pdf.PdfPublicKeySecurityHandler,8,1,0,29,67,4,1,5,-12.657172405986836,-9.46449168511898,-14.565341193375337,-9.820068019891533,4.0
253,com.itextpdf.text.pdf.codec.BitFile,3,1,0,0,6,0,1,3,0.34905809141861777,0.12190414943085504,0.0813156777222711,0.8658208660484541,0.0
254,com.itextpdf.text.LargeElement,3,1,0,1,3,3,3,3,-2.742383260498868,-1.4058100797507918,-2.661707221660921,-2.310706246716719,4.0
255,com.itextpdf.text.pdf.parser.RegionTextRenderFilter,3,2,0,7,10,0,0,3,-6.939877726609249,-4.775702857696752,-7.534724634820291,-5.752346118709132,9.0
256,com.itextpdf.awt.geom.Rectangle2D$Float,15,3,0,2,29,11,6,15,-4.09835607142185,-2.356880898934924,-4.3743644311918635,-2.896397371215592,4.0
257,com.itextpdf.text.ImgRaw,2,3,0,3,10,1,5,1,-3.871969355867408,-2.6586223597389713,-4.354728542965002,-2.829030823473425,4.0
258,com.itextpdf.text.pdf.draw.DottedLineSeparator,4,3,0,2,11,0,0,4,-3.051031103636102,-1.943764227618303,-3.2952437877218617,-2.2771635753533648,5.0
259,com.itextpdf.text.pdf.PdfStructTreeController,13,1,0,18,67,48,1,3,-11.68516351819824,-8.339759555579063,-13.280251696838944,-8.927474301649427,5.0
260,com.itextpdf.text.pdf.AcroFields$SorterComparator,4,1,0,1,5,6,1,2,-2.868895266366628,-1.5874860230397394,-2.964731972863795,-2.1869073913840036,4.0
261,com.itextpdf.text.html.HtmlUtilities,10,1,0,2,41,41,6,9,-4.626703542711672,-3.474777336298317,-5.7779581346174576,-2.6119383688267925,6.0
262,com.itextpdf.text.pdf.PRTokeniser$TokenType,4,2,0,1,7,4,6,2,-2.2582861006151425,-1.159936776843251,-2.3180149548412143,-1.5945385646034227,4.0
263,com.itextpdf.awt.AsianFontMapper,2,2,0,3,8,0,0,2,-4.142393579191091,-2.9468935004142502,-4.661836475379948,-3.168284015861051,5.0
264,com.itextpdf.text.pdf.security.EncryptionAlgorithms,3,1,0,0,7,1,1,2,0.28055995595883043,0.050874069267212815,-0.08037500884228305,0.9533619962678282,0.0
265,com.itextpdf.text.pdf.XfaForm$InverseStore,3,1,0,0,10,0,1,3,0.5237603255967495,-0.07674603145484071,-0.08082369916664667,1.356753773553519,4.0
266,com.itextpdf.text.pdf.PdfPatternPainter,39,3,0,14,73,683,6,35,-11.332896969595932,-6.860041303220188,-11.938578045738948,-9.057862445176273,4.0
267,com.itextpdf.text.pdf.codec.TiffWriter$FieldLong,2,2,0,1,3,0,1,2,-1.8209204682633775,-0.841500517277821,-1.6547400645438612,-1.5953969990004584,2.0
268,com.itextpdf.text.xml.XMLUtil,8,1,0,0,20,28,7,8,-0.4866955928526049,-0.3973046495458392,-1.1043526691614793,0.7978982460091504,0.0
269,com.itextpdf.text.DocListener,9,1,0,2,9,36,9,9,-5.079874691325664,-2.8445654141016763,-5.214282000138432,-4.044767952721608,4.0
270,com.itextpdf.text.pdf.fonts.cmaps.CMapParserEx,5,1,0,9,29,8,3,2,-8.56063140866488,-6.355029172381296,-9.94382903983221,-6.377691823523476,4.0
271,com.itextpdf.text.pdf.security.LtvVerification,11,1,0,35,86,21,1,4,-13.751876519798817,-10.05083985303019,-15.696117692362886,-10.669070155177657,4.0
272,com.itextpdf.text.pdf.codec.wmf.MetaPen,5,2,0,3,9,0,2,5,-4.680249064258263,-2.9730310711521666,-4.9037304996432445,-3.8931161598799817,4.0
273,com.itextpdf.text.pdf.PdfPages,8,1,0,11,34,0,3,0,-9.151826851187224,-6.831900305780433,-10.472265676226503,-7.16434635013583,4.0
274,com.itextpdf.text.api.Indentable,4,1,0,0,4,6,5,4,-0.304451023302187,0.24162967276818714,-0.1831346127523557,0.06875580690799679,0.0
275,com.itextpdf.text.pdf.Type1Font,19,2,0,21,85,85,1,12,-12.105777894269595,-8.264532290339417,-13.441670971547135,-9.417906961416504,4.0
276,com.itextpdf.text.pdf.FilterHandlers$Filter_ASCIIHEXDECODE,3,1,0,6,5,3,1,1,-7.347889632137274,-4.745049771590242,-7.71628456581345,-6.305000637317555,4.0
277,com.itextpdf.text.pdf.PdfShading,23,1,0,18,54,193,5,16,-12.455526233163829,-8.255325834530263,-13.588742265819308,-9.924698663454878,4.0
278,com.itextpdf.text.pdf.PdfCopyForms,18,1,0,11,37,0,0,18,-9.743750327558963,-6.846302201542761,-10.721785242444813,-7.979758677056877,6.0
279,com.itextpdf.text.pdf.qrcode.GF256Poly,12,1,0,1,29,0,2,1,-2.7071966193417945,-2.232391433473161,-3.5039860672441727,-1.4343153790395378,0.0
280,com.itextpdf.text.pdf.codec.wmf.MetaDo,9,1,0,14,128,16,1,8,-10.074770928839705,-8.015650061206546,-12.310764890553173,-6.89997680729253,4.0
281,com.itextpdf.text.WritableDirectElement,6,1,0,3,9,15,0,6,-5.730473270942497,-3.565910553717089,-6.098957793431403,-4.5617373177660925,5.0
282,com.itextpdf.text.xml.simpleparser.IanaEncodings,3,1,0,0,8,1,3,2,0.32608570093699984,-0.0008922834495371894,-0.12262699238382008,1.0812944549087293,0.0
283,com.itextpdf.text.pdf.TrueTypeFontUnicode,19,3,0,18,65,137,3,13,-11.419767295371567,-7.397892224124651,-12.356982998085995,-9.046881904399797,4.0
284,com.itextpdf.text.Font,36,1,0,7,49,268,25,36,-9.622138086520877,-6.0240554502725425,-10.346053974073785,-7.517417671511033,4.0
285,com.itextpdf.text.pdf.security.SignaturePermissions,5,1,0,5,18,2,1,5,-6.60496513449225,-4.845777900054724,-7.597884255748389,-4.97439000781995,5.0
286,com.itextpdf.text.pdf.FilterHandlers$Filter_FLATEDECODE,3,1,0,6,6,3,1,1,-7.288306989366029,-4.812799922696422,-7.771582614048337,-6.137566716451392,4.0
287,com.itextpdf.text.pdf.CompareTool$ImageNameComparator,3,1,0,1,6,3,1,2,-2.5260793971680657,-1.6517645850213216,-2.8624566498758,-1.7028680869522967,0.0
288,com.itextpdf.text.pdf.hyphenation.TernaryTree,22,1,1,3,44,127,2,16,-6.827521901727739,-4.269110070219829,-7.330154346583053,-4.914786134201386,1.0
289,com.itextpdf.text.xml.simpleparser.SimpleXMLDocHandler,5,1,0,0,5,10,7,5,-0.4644876326357791,0.15875531480227897,-0.37642258267240336,0.008538512069830723,0.0
290,com.itextpdf.text.pdf.interfaces.PdfViewerPreferences,2,1,0,2,2,1,6,2,-4.034662306563552,-2.2984909589472338,-3.9488814539004657,-3.6526719527011746,4.0
291,com.itextpdf.text.pdf.security.PdfPKCS7,42,1,0,53,187,657,4,37,-16.649560457923428,-11.435955016634319,-18.495060946149074,-13.09469003134955,4.0
292,com.itextpdf.text.pdf.codec.TiffWriter$FieldBase,6,1,7,1,11,1,9,5,-3.640090691054797,-1.9792388887258217,-3.106799836707685,-2.8591571030724054,2.0
293,com.itextpdf.text.GreekList,5,2,0,7,23,6,0,4,-7.313970729147448,-5.1414381422126265,-8.253425695298525,-5.557317064659088,6.0
294,com.itextpdf.text.xml.XmlDomWriter,9,1,0,0,38,14,2,6,-0.2211327729713598,-0.6545717774257908,-1.2492185284325303,1.3973930754887964,0.0
295,com.itextpdf.text.pdf.parser.SimpleTextExtractionStrategy,6,1,0,5,24,9,1,6,-6.836189580659046,-4.983347138317805,-7.9393703176099795,-4.962822291952903,10.0
296,com.itextpdf.text.pdf.hyphenation.TernaryTree$Iterator$Item,4,1,0,1,4,0,1,4,-2.6021724573833254,-1.4727055823989585,-2.579881204503068,-2.2235259621063905,1.0
297,com.itextpdf.awt.geom.QuadCurve2D$Float,14,2,0,5,19,19,0,14,-7.237610823569282,-4.32744389111882,-7.502845370761731,-5.933513466636685,4.0
298,com.itextpdf.text.pdf.PdfDocument$1,1,4,0,1,3,0,1,0,-0.9267419505693851,-0.16290532282845072,-0.6601568736675839,-0.7869890080522133,4.0
299,com.itextpdf.text.pdf.AcroFields$InstHit,2,1,0,1,6,0,1,2,-2.0457252088670566,-1.6354510207296313,-2.5501695097334034,-1.239545430944716,4.0
300,com.itextpdf.text.pdf.PdfPCellEvent,1,1,0,3,1,0,4,1,-4.82641392048061,-2.845636549011614,-4.697573082336425,-4.563012674274626,4.0
301,com.itextpdf.text.pdf.PatternColor,4,3,0,2,6,0,2,4,-3.2593651570057993,-1.7068720231125345,-3.1018910595383,-2.8626056736428183,4.0
302,com.itextpdf.text.html.HtmlEncoder,6,1,0,1,27,11,0,4,-2.647736515094383,-2.264327718426744,-3.704889834006037,-0.965836288029907,5.0
303,com.itextpdf.text.pdf.CFFFont$OffsetItem,2,2,2,1,3,1,7,1,-2.4563223916305414,-0.9168227527230397,-1.7685294029048462,-2.2454783265340996,4.0
304,com.itextpdf.awt.geom.GeneralPath,31,1,0,15,62,309,2,28,-12.07112055420608,-7.881365169671407,-13.125692970028911,-9.55606556372812,4.0
305,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$Do,3,1,0,5,6,3,1,1,-6.702321739729271,-4.42383907494256,-7.167521731211314,-5.591883434172265,9.0
306,com.itextpdf.text.pdf.GrayColor,6,3,0,1,9,3,7,5,-2.1012556432175393,-0.8554364727586028,-1.9676221329389265,-1.562274440970184,4.0
307,com.itextpdf.text.pdf.TrueTypeFont,43,2,2,24,133,337,3,12,-13.830901645003383,-8.846414422651936,-14.558549339190645,-11.049513144629898,4.0
308,com.itextpdf.text.FontFactory,28,1,0,4,42,106,6,26,-7.530670462607259,-4.762504524758364,-8.227100871078731,-5.64600389382335,4.0
309,com.itextpdf.text.pdf.parser.InlineImageUtils$InlineImageParseException,1,4,0,0,2,0,1,1,1.596978125896055,1.7125169534268787,2.159236173646973,1.3542347063475393,6.0
310,com.itextpdf.text.pdf.TrueTypeFont$HorizontalHeader,1,1,0,0,2,0,1,0,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,4.0
311,com.itextpdf.text.pdf.CFFFont$DictNumberItem,3,2,0,1,5,0,2,3,-1.9043314994649734,-1.0113339760894144,-1.8848999079442812,-1.5033219577661394,4.0
312,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ResourceDictionary,4,3,0,3,11,0,5,4,-4.144619865168551,-2.669658287312525,-4.422566008138551,-3.295539217447617,9.0
313,com.itextpdf.text.pdf.hyphenation.PatternConsumer,3,1,0,0,3,3,2,3,-0.10746770845204129,0.3431741950569386,0.05448642921518054,0.14298924794039106,0.0
314,com.itextpdf.text.pdf.FloatLayout,9,1,0,7,38,0,3,8,-7.656619016748624,-5.8533048602276985,-8.953236985137789,-5.739059978002899,4.0
315,com.itextpdf.text.pdf.CFFFont$RangeItem,3,2,0,3,8,0,2,3,-4.382525830952243,-2.938522605061494,-4.746544938800375,-3.516613213524991,4.0
316,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$TextMoveStartNextLineWithLeading,2,1,0,6,10,0,1,2,-6.633250566886887,-4.995136539290427,-7.6214348507948575,-5.183311152938747,9.0
317,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$TextMoveStartNextLine,3,1,0,6,12,3,3,1,-7.049034661425632,-5.084871378736513,-7.993648842002008,-5.465184590407649,9.0
318,com.itextpdf.text.Jpeg2000,7,3,0,4,20,13,1,4,-5.62619303859757,-3.5119751787847235,-6.069364229452214,-4.265611540171124,4.0
319,com.itextpdf.text.pdf.PdfLine,28,1,0,6,77,82,4,16,-8.535539919531836,-5.868715539827477,-9.717543785470218,-6.1692011328182765,4.0
320,com.itextpdf.text.pdf.parser.PdfImageObject$TrackingFilter,3,1,0,5,4,1,1,1,-6.712264723212974,-4.263615273013959,-6.9330306353801054,-5.899852922231718,6.0
321,com.itextpdf.text.pdf.PdfContents,2,4,0,11,25,0,5,0,-7.352854357670296,-5.494834290123258,-8.47227191210595,-5.587545975212748,4.0
322,com.itextpdf.text.pdf.PdfXConformanceException,2,5,0,1,4,1,3,2,-1.1007013858178627,-0.015110333757888294,-0.6610137407550956,-0.9797478618439722,1.0
323,com.itextpdf.awt.geom.gl.Crossing$QuadCurve,5,1,0,1,7,0,1,1,-2.572692027723087,-1.6739698613615634,-2.8021691949971514,-1.9337791994647007,4.0
324,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetTextRenderMode,3,1,0,6,7,3,1,1,-7.236694156555887,-4.871487773037841,-7.819483962251907,-5.992528857060197,9.0
325,com.itextpdf.text.pdf.PdfWriter$PdfBody$PdfCrossReference,10,1,0,1,23,0,1,10,-2.6540041486593333,-2.1391793950079654,-3.3747490441727592,-1.4744160615623576,4.0
326,com.itextpdf.text.pdf.PdfContentByte,195,1,4,58,445,7441,54,164,-19.093687444950174,-12.130393878235813,-19.996833271457703,-15.375877739934014,4.0
